coordinator,dataset_mode,noise_level,run_id,num_packages,final_accuracy,handling_accuracy,hub_accuracy,depot_accuracy,conflict_rate,conflict_resolution_accuracy,manual_review_rate,avg_processing_time_ms
RuleBasedCoordinator,conflict_heavy,0.35,21,500,0.496,0.496,0.534,0.524,0.848,0.5400943396226415,0.026,0.043815599754452705
WeightedVotingCoordinator,conflict_heavy,0.35,21,500,0.496,0.496,0.534,0.524,0.848,0.5400943396226415,0.026,0.04672059981385246
MediatorCoordinator,conflict_heavy,0.35,21,500,0.416,0.416,0.534,0.524,0.848,0.455188679245283,0.166,0.04530480009270832
RuleBasedCoordinator,conflict_heavy,0.35,22,500,0.476,0.476,0.532,0.526,0.846,0.5271867612293144,0.008,0.038641200109850615
WeightedVotingCoordinator,conflict_heavy,0.35,22,500,0.476,0.476,0.532,0.526,0.846,0.5271867612293144,0.008,0.044466800056397915
MediatorCoordinator,conflict_heavy,0.35,22,500,0.38,0.38,0.532,0.526,0.846,0.42789598108747046,0.178,0.04092719929758459
RuleBasedCoordinator,conflict_heavy,0.35,23,500,0.476,0.476,0.512,0.496,0.808,0.5470297029702971,0.028,0.0408848004299216
WeightedVotingCoordinator,conflict_heavy,0.35,23,500,0.476,0.476,0.512,0.496,0.808,0.5470297029702971,0.028,0.04582199960714206
MediatorCoordinator,conflict_heavy,0.35,23,500,0.388,0.388,0.512,0.496,0.808,0.45544554455445546,0.226,0.0406708016525954
RuleBasedCoordinator,conflict_heavy,0.35,24,500,0.474,0.474,0.54,0.532,0.86,0.5069767441860465,0.022,0.04746439977316186
WeightedVotingCoordinator,conflict_heavy,0.35,24,500,0.474,0.474,0.54,0.532,0.86,0.5069767441860465,0.022,0.04942020069574937
MediatorCoordinator,conflict_heavy,0.35,24,500,0.402,0.402,0.54,0.532,0.86,0.43488372093023253,0.18,0.047891200170852244
RuleBasedCoordinator,conflict_heavy,0.35,25,500,0.486,0.486,0.526,0.512,0.852,0.5352112676056338,0.018,0.05298199999378994
WeightedVotingCoordinator,conflict_heavy,0.35,25,500,0.486,0.486,0.526,0.512,0.852,0.5352112676056338,0.018,0.05315020034322515
MediatorCoordinator,conflict_heavy,0.35,25,500,0.404,0.404,0.526,0.512,0.852,0.4413145539906103,0.184,0.056673999468330294
RuleBasedCoordinator,conflict_heavy,0.35,26,500,0.536,0.536,0.502,0.49,0.86,0.586046511627907,0.018,0.04029079916654155
WeightedVotingCoordinator,conflict_heavy,0.35,26,500,0.536,0.536,0.502,0.49,0.86,0.586046511627907,0.018,0.05094579968135804
MediatorCoordinator,conflict_heavy,0.35,26,500,0.434,0.434,0.502,0.49,0.86,0.4813953488372093,0.21,0.0441795993829146
RuleBasedCoordinator,conflict_heavy,0.35,27,500,0.52,0.52,0.472,0.464,0.828,0.5869565217391305,0.02,0.04027420113561675
WeightedVotingCoordinator,conflict_heavy,0.35,27,500,0.52,0.52,0.472,0.464,0.828,0.5869565217391305,0.02,0.04910320008639246
MediatorCoordinator,conflict_heavy,0.35,27,500,0.42,0.42,0.472,0.464,0.828,0.4830917874396135,0.218,0.049236000108066946
RuleBasedCoordinator,conflict_heavy,0.35,28,500,0.482,0.482,0.514,0.502,0.84,0.5261904761904762,0.026,0.04010820004623383
WeightedVotingCoordinator,conflict_heavy,0.35,28,500,0.482,0.482,0.514,0.502,0.84,0.5261904761904762,0.026,0.04343719978351146
MediatorCoordinator,conflict_heavy,0.35,28,500,0.402,0.402,0.514,0.502,0.84,0.45714285714285713,0.188,0.051675799826625735
RuleBasedCoordinator,conflict_heavy,0.35,29,500,0.548,0.548,0.49,0.474,0.834,0.6163069544364509,0.034,0.048473799717612565
WeightedVotingCoordinator,conflict_heavy,0.35,29,500,0.548,0.548,0.49,0.474,0.834,0.6163069544364509,0.034,0.05237439909251407
MediatorCoordinator,conflict_heavy,0.35,29,500,0.468,0.468,0.49,0.474,0.834,0.5323741007194245,0.192,0.053500400099437684
RuleBasedCoordinator,noisy_address,0.0,0,500,1.0,1.0,1.0,1.0,0.176,1.0,0.0,0.04985660029342398
WeightedVotingCoordinator,noisy_address,0.0,0,500,1.0,1.0,1.0,1.0,0.176,1.0,0.0,0.04634200071450323
MediatorCoordinator,noisy_address,0.0,0,500,1.0,1.0,1.0,1.0,0.176,1.0,0.0,0.05052820063428953
RuleBasedCoordinator,noisy_address,0.0,1,500,1.0,1.0,1.0,1.0,0.196,1.0,0.0,0.04288160102441907
WeightedVotingCoordinator,noisy_address,0.0,1,500,1.0,1.0,1.0,1.0,0.196,1.0,0.0,0.045116001390852034
MediatorCoordinator,noisy_address,0.0,1,500,1.0,1.0,1.0,1.0,0.196,1.0,0.0,0.0425214009010233
RuleBasedCoordinator,noisy_address,0.0,2,500,1.0,1.0,1.0,1.0,0.23,1.0,0.0,0.04922599910059944
WeightedVotingCoordinator,noisy_address,0.0,2,500,1.0,1.0,1.0,1.0,0.23,1.0,0.0,0.0516500003868714
MediatorCoordinator,noisy_address,0.0,2,500,1.0,1.0,1.0,1.0,0.23,1.0,0.0,0.04666180076310411
RuleBasedCoordinator,noisy_address,0.0,3,500,1.0,1.0,1.0,1.0,0.19,1.0,0.0,0.039446799899451435
WeightedVotingCoordinator,noisy_address,0.0,3,500,1.0,1.0,1.0,1.0,0.19,1.0,0.0,0.038094200543127954
MediatorCoordinator,noisy_address,0.0,3,500,1.0,1.0,1.0,1.0,0.19,1.0,0.0,0.03640600014477968
RuleBasedCoordinator,noisy_address,0.0,4,500,1.0,1.0,1.0,1.0,0.23,1.0,0.0,0.04464200040092692
WeightedVotingCoordinator,noisy_address,0.0,4,500,1.0,1.0,1.0,1.0,0.23,1.0,0.0,0.04297179949935526
MediatorCoordinator,noisy_address,0.0,4,500,1.0,1.0,1.0,1.0,0.23,1.0,0.0,0.04008739994606003
RuleBasedCoordinator,noisy_address,0.0,5,500,1.0,1.0,1.0,1.0,0.208,1.0,0.0,0.04874200001358986
WeightedVotingCoordinator,noisy_address,0.0,5,500,1.0,1.0,1.0,1.0,0.208,1.0,0.0,0.04803239926695824
MediatorCoordinator,noisy_address,0.0,5,500,1.0,1.0,1.0,1.0,0.208,1.0,0.0,0.04781999933766201
RuleBasedCoordinator,noisy_address,0.0,6,500,1.0,1.0,1.0,1.0,0.192,1.0,0.0,0.05070280039217323
WeightedVotingCoordinator,noisy_address,0.0,6,500,1.0,1.0,1.0,1.0,0.192,1.0,0.0,0.04770780063699931
MediatorCoordinator,noisy_address,0.0,6,500,1.0,1.0,1.0,1.0,0.192,1.0,0.0,0.04700660007074475
RuleBasedCoordinator,noisy_address,0.0,7,500,1.0,1.0,1.0,1.0,0.202,1.0,0.0,0.049975199392065406
WeightedVotingCoordinator,noisy_address,0.0,7,500,1.0,1.0,1.0,1.0,0.202,1.0,0.0,0.05090039921924472
MediatorCoordinator,noisy_address,0.0,7,500,1.0,1.0,1.0,1.0,0.202,1.0,0.0,0.05285339883994311
RuleBasedCoordinator,noisy_address,0.0,8,500,1.0,1.0,1.0,1.0,0.204,1.0,0.0,0.05003220005892217
WeightedVotingCoordinator,noisy_address,0.0,8,500,1.0,1.0,1.0,1.0,0.204,1.0,0.0,0.05178499943576753
MediatorCoordinator,noisy_address,0.0,8,500,1.0,1.0,1.0,1.0,0.204,1.0,0.0,0.0511112007079646
RuleBasedCoordinator,noisy_address,0.0,9,500,1.0,1.0,1.0,1.0,0.21,1.0,0.0,0.04293220047838986
WeightedVotingCoordinator,noisy_address,0.0,9,500,1.0,1.0,1.0,1.0,0.21,1.0,0.0,0.04224879993125796
MediatorCoordinator,noisy_address,0.0,9,500,1.0,1.0,1.0,1.0,0.21,1.0,0.0,0.045827200112398714
RuleBasedCoordinator,noisy_address,0.0,10,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.033761999278794974
WeightedVotingCoordinator,noisy_address,0.0,10,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.032794199185445905
MediatorCoordinator,noisy_address,0.0,10,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.03476439893711358
RuleBasedCoordinator,noisy_address,0.0,11,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.03233880060724914
WeightedVotingCoordinator,noisy_address,0.0,11,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.032693400396965444
MediatorCoordinator,noisy_address,0.0,11,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.042075000528711826
RuleBasedCoordinator,noisy_address,0.0,12,500,1.0,1.0,1.0,1.0,0.216,1.0,0.0,0.045228200091514736
WeightedVotingCoordinator,noisy_address,0.0,12,500,1.0,1.0,1.0,1.0,0.216,1.0,0.0,0.04581439890898764
MediatorCoordinator,noisy_address,0.0,12,500,1.0,1.0,1.0,1.0,0.216,1.0,0.0,0.040104399784468114
RuleBasedCoordinator,noisy_address,0.0,13,500,1.0,1.0,1.0,1.0,0.19,1.0,0.0,0.05264960078056902
WeightedVotingCoordinator,noisy_address,0.0,13,500,1.0,1.0,1.0,1.0,0.19,1.0,0.0,0.05172960058553144
MediatorCoordinator,noisy_address,0.0,13,500,1.0,1.0,1.0,1.0,0.19,1.0,0.0,0.05779000069014728
RuleBasedCoordinator,noisy_address,0.0,14,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.038318799692206085
WeightedVotingCoordinator,noisy_address,0.0,14,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.03997859975788742
MediatorCoordinator,noisy_address,0.0,14,500,1.0,1.0,1.0,1.0,0.198,1.0,0.0,0.04860819986788556
RuleBasedCoordinator,noisy_address,0.0,15,500,1.0,1.0,1.0,1.0,0.18,1.0,0.0,0.027764000347815454
WeightedVotingCoordinator,noisy_address,0.0,15,500,1.0,1.0,1.0,1.0,0.18,1.0,0.0,0.031199200602713972
MediatorCoordinator,noisy_address,0.0,15,500,1.0,1.0,1.0,1.0,0.18,1.0,0.0,0.03627740021329373
RuleBasedCoordinator,noisy_address,0.0,16,500,1.0,1.0,1.0,1.0,0.212,1.0,0.0,0.031258199305739254
WeightedVotingCoordinator,noisy_address,0.0,16,500,1.0,1.0,1.0,1.0,0.212,1.0,0.0,0.029571000195574015
MediatorCoordinator,noisy_address,0.0,16,500,1.0,1.0,1.0,1.0,0.212,1.0,0.0,0.03037460002815351
RuleBasedCoordinator,noisy_address,0.0,17,500,1.0,1.0,1.0,1.0,0.204,1.0,0.0,0.04943339939927682
WeightedVotingCoordinator,noisy_address,0.0,17,500,1.0,1.0,1.0,1.0,0.204,1.0,0.0,0.04297559999395162
MediatorCoordinator,noisy_address,0.0,17,500,1.0,1.0,1.0,1.0,0.204,1.0,0.0,0.04745079990243539
RuleBasedCoordinator,noisy_address,0.0,18,500,1.0,1.0,1.0,1.0,0.184,1.0,0.0,0.042157200747169554
WeightedVotingCoordinator,noisy_address,0.0,18,500,1.0,1.0,1.0,1.0,0.184,1.0,0.0,0.04287200007820502
MediatorCoordinator,noisy_address,0.0,18,500,1.0,1.0,1.0,1.0,0.184,1.0,0.0,0.04590160085354
RuleBasedCoordinator,noisy_address,0.0,19,500,1.0,1.0,1.0,1.0,0.214,1.0,0.0,0.03507499926490709
WeightedVotingCoordinator,noisy_address,0.0,19,500,1.0,1.0,1.0,1.0,0.214,1.0,0.0,0.035856999980751425
MediatorCoordinator,noisy_address,0.0,19,500,1.0,1.0,1.0,1.0,0.214,1.0,0.0,0.03566939994925633
RuleBasedCoordinator,noisy_address,0.0,20,500,1.0,1.0,1.0,1.0,0.18,1.0,0.0,0.02792579965898767
WeightedVotingCoordinator,noisy_address,0.0,20,500,1.0,1.0,1.0,1.0,0.18,1.0,0.0,0.02745919959852472
MediatorCoordinator,noisy_address,0.0,20,500,1.0,1.0,1.0,1.0,0.18,1.0,0.0,0.029871999751776457
RuleBasedCoordinator,noisy_address,0.0,21,500,1.0,1.0,1.0,1.0,0.186,1.0,0.0,0.036540400120429695
WeightedVotingCoordinator,noisy_address,0.0,21,500,1.0,1.0,1.0,1.0,0.186,1.0,0.0,0.036862199602182955
MediatorCoordinator,noisy_address,0.0,21,500,1.0,1.0,1.0,1.0,0.186,1.0,0.0,0.03679420019034296
RuleBasedCoordinator,noisy_address,0.0,22,500,1.0,1.0,1.0,1.0,0.21,1.0,0.0,0.03527840063907206
WeightedVotingCoordinator,noisy_address,0.0,22,500,1.0,1.0,1.0,1.0,0.21,1.0,0.0,0.036685400758869946
MediatorCoordinator,noisy_address,0.0,22,500,1.0,1.0,1.0,1.0,0.21,1.0,0.0,0.036639600119087845
RuleBasedCoordinator,noisy_address,0.0,23,500,1.0,1.0,1.0,1.0,0.168,1.0,0.0,0.028246800531633198
WeightedVotingCoordinator,noisy_address,0.0,23,500,1.0,1.0,1.0,1.0,0.168,1.0,0.0,0.03402060020016506
MediatorCoordinator,noisy_address,0.0,23,500,1.0,1.0,1.0,1.0,0.168,1.0,0.0,0.03576260036788881
RuleBasedCoordinator,noisy_address,0.0,24,500,1.0,1.0,1.0,1.0,0.22,1.0,0.0,0.0392375995288603
WeightedVotingCoordinator,noisy_address,0.0,24,500,1.0,1.0,1.0,1.0,0.22,1.0,0.0,0.037553799571469426
MediatorCoordinator,noisy_address,0.0,24,500,1.0,1.0,1.0,1.0,0.22,1.0,0.0,0.03853819897631183
RuleBasedCoordinator,noisy_address,0.0,25,500,1.0,1.0,1.0,1.0,0.188,1.0,0.0,0.05400800006464124
WeightedVotingCoordinator,noisy_address,0.0,25,500,1.0,1.0,1.0,1.0,0.188,1.0,0.0,0.04676919925259426
MediatorCoordinator,noisy_address,0.0,25,500,1.0,1.0,1.0,1.0,0.188,1.0,0.0,0.05303739965893328
RuleBasedCoordinator,noisy_address,0.0,26,500,1.0,1.0,1.0,1.0,0.174,1.0,0.0,0.03239539958303794
WeightedVotingCoordinator,noisy_address,0.0,26,500,1.0,1.0,1.0,1.0,0.174,1.0,0.0,0.041439599881414324
MediatorCoordinator,noisy_address,0.0,26,500,1.0,1.0,1.0,1.0,0.174,1.0,0.0,0.04247239982942119
RuleBasedCoordinator,noisy_address,0.0,27,500,1.0,1.0,1.0,1.0,0.2,1.0,0.0,0.05160000000614673
WeightedVotingCoordinator,noisy_address,0.0,27,500,1.0,1.0,1.0,1.0,0.2,1.0,0.0,0.04977300058817491
MediatorCoordinator,noisy_address,0.0,27,500,1.0,1.0,1.0,1.0,0.2,1.0,0.0,0.05287479958496988
RuleBasedCoordinator,noisy_address,0.0,28,500,1.0,1.0,1.0,1.0,0.206,1.0,0.0,0.0309499996365048
WeightedVotingCoordinator,noisy_address,0.0,28,500,1.0,1.0,1.0,1.0,0.206,1.0,0.0,0.030312199669424444
MediatorCoordinator,noisy_address,0.0,28,500,1.0,1.0,1.0,1.0,0.206,1.0,0.0,0.030431799998041242
RuleBasedCoordinator,noisy_address,0.0,29,500,1.0,1.0,1.0,1.0,0.218,1.0,0.0,0.035983600886538625
WeightedVotingCoordinator,noisy_address,0.0,29,500,1.0,1.0,1.0,1.0,0.218,1.0,0.0,0.039586401428095996
MediatorCoordinator,noisy_address,0.0,29,500,1.0,1.0,1.0,1.0,0.218,1.0,0.0,0.039372000959701836
RuleBasedCoordinator,noisy_address,0.1,0,500,0.75,0.75,1.0,1.0,0.408,0.4117647058823529,0.0,0.05186360114021227
WeightedVotingCoordinator,noisy_address,0.1,0,500,0.75,0.75,1.0,1.0,0.408,0.4117647058823529,0.0,0.05719920073170215
MediatorCoordinator,noisy_address,0.1,0,500,0.75,0.75,1.0,1.0,0.408,0.4117647058823529,0.0,0.05743760126642883
RuleBasedCoordinator,noisy_address,0.1,1,500,0.714,0.714,1.0,1.0,0.434,0.37327188940092165,0.0,0.03740320150973275
WeightedVotingCoordinator,noisy_address,0.1,1,500,0.714,0.714,1.0,1.0,0.434,0.37327188940092165,0.0,0.03995419980492443
MediatorCoordinator,noisy_address,0.1,1,500,0.714,0.714,1.0,1.0,0.434,0.37327188940092165,0.0,0.04430900089209899
RuleBasedCoordinator,noisy_address,0.1,2,500,0.72,0.72,1.0,1.0,0.4,0.355,0.0,0.04875620041275397
WeightedVotingCoordinator,noisy_address,0.1,2,500,0.72,0.72,1.0,1.0,0.4,0.355,0.0,0.04885000002104789
MediatorCoordinator,noisy_address,0.1,2,500,0.72,0.72,1.0,1.0,0.4,0.355,0.0,0.04760019952664152
RuleBasedCoordinator,noisy_address,0.1,3,500,0.782,0.782,1.0,1.0,0.348,0.41954022988505746,0.0,0.04103280033450574
WeightedVotingCoordinator,noisy_address,0.1,3,500,0.782,0.782,1.0,1.0,0.348,0.41954022988505746,0.0,0.043590198969468474
MediatorCoordinator,noisy_address,0.1,3,500,0.782,0.782,1.0,1.0,0.348,0.41954022988505746,0.0,0.04446060105692595
RuleBasedCoordinator,noisy_address,0.1,4,500,0.746,0.746,1.0,1.0,0.412,0.39805825242718446,0.0,0.044009400298818946
WeightedVotingCoordinator,noisy_address,0.1,4,500,0.746,0.746,1.0,1.0,0.412,0.39805825242718446,0.0,0.045148200006224215
MediatorCoordinator,noisy_address,0.1,4,500,0.746,0.746,1.0,1.0,0.412,0.39805825242718446,0.0,0.04717559996061027
RuleBasedCoordinator,noisy_address,0.1,5,500,0.73,0.73,1.0,1.0,0.416,0.3798076923076923,0.0,0.054366000345908105
WeightedVotingCoordinator,noisy_address,0.1,5,500,0.73,0.73,1.0,1.0,0.416,0.3798076923076923,0.0,0.055042800144292414
MediatorCoordinator,noisy_address,0.1,5,500,0.73,0.73,1.0,1.0,0.416,0.3798076923076923,0.0,0.05677480035228655
RuleBasedCoordinator,noisy_address,0.1,6,500,0.75,0.75,1.0,1.0,0.408,0.4215686274509804,0.0,0.033931000798475
WeightedVotingCoordinator,noisy_address,0.1,6,500,0.75,0.75,1.0,1.0,0.408,0.4215686274509804,0.0,0.034383799706120044
MediatorCoordinator,noisy_address,0.1,6,500,0.75,0.75,1.0,1.0,0.408,0.4215686274509804,0.0,0.035728799703065306
RuleBasedCoordinator,noisy_address,0.1,7,500,0.746,0.746,1.0,1.0,0.392,0.37755102040816324,0.0,0.03972519905073568
WeightedVotingCoordinator,noisy_address,0.1,7,500,0.746,0.746,1.0,1.0,0.392,0.37755102040816324,0.0,0.049050199741031975
MediatorCoordinator,noisy_address,0.1,7,500,0.746,0.746,1.0,1.0,0.392,0.37755102040816324,0.0,0.05026400031056255
RuleBasedCoordinator,noisy_address,0.1,8,500,0.72,0.72,1.0,1.0,0.432,0.3888888888888889,0.0,0.039395200088620186
WeightedVotingCoordinator,noisy_address,0.1,8,500,0.72,0.72,1.0,1.0,0.432,0.3888888888888889,0.0,0.04239360016072169
MediatorCoordinator,noisy_address,0.1,8,500,0.72,0.72,1.0,1.0,0.432,0.3888888888888889,0.0,0.03958839917322621
RuleBasedCoordinator,noisy_address,0.1,9,500,0.774,0.774,1.0,1.0,0.376,0.4308510638297872,0.0,0.046570199250709265
WeightedVotingCoordinator,noisy_address,0.1,9,500,0.774,0.774,1.0,1.0,0.376,0.4308510638297872,0.0,0.04530780023196712
MediatorCoordinator,noisy_address,0.1,9,500,0.774,0.774,1.0,1.0,0.376,0.4308510638297872,0.0,0.04649440117646009
RuleBasedCoordinator,noisy_address,0.1,10,500,0.734,0.734,1.0,1.0,0.384,0.34375,0.0,0.029627999290823936
WeightedVotingCoordinator,noisy_address,0.1,10,500,0.734,0.734,1.0,1.0,0.384,0.34375,0.0,0.034077399875968695
MediatorCoordinator,noisy_address,0.1,10,500,0.734,0.734,1.0,1.0,0.384,0.34375,0.0,0.03783019940601662
RuleBasedCoordinator,noisy_address,0.1,11,500,0.706,0.706,1.0,1.0,0.424,0.3584905660377358,0.0,0.03307240008143708
WeightedVotingCoordinator,noisy_address,0.1,11,500,0.706,0.706,1.0,1.0,0.424,0.3584905660377358,0.0,0.03172999859089032
MediatorCoordinator,noisy_address,0.1,11,500,0.706,0.706,1.0,1.0,0.424,0.3584905660377358,0.0,0.038577800267376006
RuleBasedCoordinator,noisy_address,0.1,12,500,0.712,0.712,1.0,1.0,0.436,0.3669724770642202,0.0,0.04528899962315336
WeightedVotingCoordinator,noisy_address,0.1,12,500,0.712,0.712,1.0,1.0,0.436,0.3669724770642202,0.0,0.04324319906299934
MediatorCoordinator,noisy_address,0.1,12,500,0.712,0.712,1.0,1.0,0.436,0.3669724770642202,0.0,0.04925379907945171
RuleBasedCoordinator,noisy_address,0.1,13,500,0.766,0.766,1.0,1.0,0.366,0.3770491803278688,0.0,0.03704539960017428
WeightedVotingCoordinator,noisy_address,0.1,13,500,0.766,0.766,1.0,1.0,0.366,0.3770491803278688,0.0,0.04024240066064522
MediatorCoordinator,noisy_address,0.1,13,500,0.766,0.766,1.0,1.0,0.366,0.3770491803278688,0.0,0.03956279990961775
RuleBasedCoordinator,noisy_address,0.1,14,500,0.744,0.744,1.0,1.0,0.422,0.4218009478672986,0.0,0.04208139976253733
WeightedVotingCoordinator,noisy_address,0.1,14,500,0.744,0.744,1.0,1.0,0.422,0.4218009478672986,0.0,0.04622619942529127
MediatorCoordinator,noisy_address,0.1,14,500,0.744,0.744,1.0,1.0,0.422,0.4218009478672986,0.0,0.054413400299381465
RuleBasedCoordinator,noisy_address,0.1,15,500,0.726,0.726,1.0,1.0,0.422,0.3744075829383886,0.0,0.04616100009297952
WeightedVotingCoordinator,noisy_address,0.1,15,500,0.726,0.726,1.0,1.0,0.422,0.3744075829383886,0.0,0.04867000080412254
MediatorCoordinator,noisy_address,0.1,15,500,0.726,0.726,1.0,1.0,0.422,0.3744075829383886,0.0,0.04916200105799362
RuleBasedCoordinator,noisy_address,0.1,16,500,0.734,0.734,1.0,1.0,0.4,0.39,0.0,0.041354600922204554
WeightedVotingCoordinator,noisy_address,0.1,16,500,0.734,0.734,1.0,1.0,0.4,0.39,0.0,0.04626540117897093
MediatorCoordinator,noisy_address,0.1,16,500,0.734,0.734,1.0,1.0,0.4,0.39,0.0,0.047564601874910295
RuleBasedCoordinator,noisy_address,0.1,17,500,0.738,0.738,1.0,1.0,0.404,0.38613861386138615,0.0,0.04310920019634068
WeightedVotingCoordinator,noisy_address,0.1,17,500,0.738,0.738,1.0,1.0,0.404,0.38613861386138615,0.0,0.04384400160051882
MediatorCoordinator,noisy_address,0.1,17,500,0.738,0.738,1.0,1.0,0.404,0.38613861386138615,0.0,0.044342999754007906
RuleBasedCoordinator,noisy_address,0.1,18,500,0.746,0.746,1.0,1.0,0.408,0.39215686274509803,0.0,0.032624200044665486
WeightedVotingCoordinator,noisy_address,0.1,18,500,0.746,0.746,1.0,1.0,0.408,0.39215686274509803,0.0,0.03841079887934029
MediatorCoordinator,noisy_address,0.1,18,500,0.746,0.746,1.0,1.0,0.408,0.39215686274509803,0.0,0.04273879912216216
RuleBasedCoordinator,noisy_address,0.1,19,500,0.734,0.734,1.0,1.0,0.43,0.4186046511627907,0.0,0.040712400106713176
WeightedVotingCoordinator,noisy_address,0.1,19,500,0.734,0.734,1.0,1.0,0.43,0.4186046511627907,0.0,0.04284839995671064
MediatorCoordinator,noisy_address,0.1,19,500,0.734,0.734,1.0,1.0,0.43,0.4186046511627907,0.0,0.04167980019701645
RuleBasedCoordinator,noisy_address,0.1,20,500,0.748,0.748,1.0,1.0,0.378,0.37566137566137564,0.0,0.04473419953137636
WeightedVotingCoordinator,noisy_address,0.1,20,500,0.748,0.748,1.0,1.0,0.378,0.37566137566137564,0.0,0.049551600066479295
MediatorCoordinator,noisy_address,0.1,20,500,0.748,0.748,1.0,1.0,0.378,0.37566137566137564,0.0,0.0523190003586933
RuleBasedCoordinator,noisy_address,0.1,21,500,0.712,0.712,1.0,1.0,0.422,0.36492890995260663,0.0,0.0404424003791064
WeightedVotingCoordinator,noisy_address,0.1,21,500,0.712,0.712,1.0,1.0,0.422,0.36492890995260663,0.0,0.04424700094386935
MediatorCoordinator,noisy_address,0.1,21,500,0.712,0.712,1.0,1.0,0.422,0.36492890995260663,0.0,0.044158800097648054
RuleBasedCoordinator,noisy_address,0.1,22,500,0.722,0.722,1.0,1.0,0.406,0.3793103448275862,0.0,0.039409199031069875
WeightedVotingCoordinator,noisy_address,0.1,22,500,0.722,0.722,1.0,1.0,0.406,0.3793103448275862,0.0,0.04315359960310161
MediatorCoordinator,noisy_address,0.1,22,500,0.722,0.722,1.0,1.0,0.406,0.3793103448275862,0.0,0.04352439957438037
RuleBasedCoordinator,noisy_address,0.1,23,500,0.73,0.73,1.0,1.0,0.406,0.37438423645320196,0.0,0.05178479984169826
WeightedVotingCoordinator,noisy_address,0.1,23,500,0.73,0.73,1.0,1.0,0.406,0.37438423645320196,0.0,0.049292999086901546
MediatorCoordinator,noisy_address,0.1,23,500,0.73,0.73,1.0,1.0,0.406,0.37438423645320196,0.0,0.04629539989400655
RuleBasedCoordinator,noisy_address,0.1,24,500,0.768,0.768,1.0,1.0,0.364,0.42857142857142855,0.0,0.04382859927136451
WeightedVotingCoordinator,noisy_address,0.1,24,500,0.768,0.768,1.0,1.0,0.364,0.42857142857142855,0.0,0.040406799816992134
MediatorCoordinator,noisy_address,0.1,24,500,0.768,0.768,1.0,1.0,0.364,0.42857142857142855,0.0,0.042482599907089025
RuleBasedCoordinator,noisy_address,0.1,25,500,0.728,0.728,1.0,1.0,0.408,0.37254901960784315,0.0,0.03188040049280971
WeightedVotingCoordinator,noisy_address,0.1,25,500,0.728,0.728,1.0,1.0,0.408,0.37254901960784315,0.0,0.03547679982148111
MediatorCoordinator,noisy_address,0.1,25,500,0.728,0.728,1.0,1.0,0.408,0.37254901960784315,0.0,0.034707799612078816
RuleBasedCoordinator,noisy_address,0.1,26,500,0.706,0.706,1.0,1.0,0.426,0.3568075117370892,0.0,0.04226740007288754
WeightedVotingCoordinator,noisy_address,0.1,26,500,0.706,0.706,1.0,1.0,0.426,0.3568075117370892,0.0,0.04662859992822632
MediatorCoordinator,noisy_address,0.1,26,500,0.706,0.706,1.0,1.0,0.426,0.3568075117370892,0.0,0.04284260101849213
RuleBasedCoordinator,noisy_address,0.1,27,500,0.744,0.744,1.0,1.0,0.41,0.4195121951219512,0.0,0.04398880072403699
WeightedVotingCoordinator,noisy_address,0.1,27,500,0.744,0.744,1.0,1.0,0.41,0.4195121951219512,0.0,0.050686000497080386
MediatorCoordinator,noisy_address,0.1,27,500,0.744,0.744,1.0,1.0,0.41,0.4195121951219512,0.0,0.04929160070605576
RuleBasedCoordinator,noisy_address,0.1,28,500,0.748,0.748,1.0,1.0,0.386,0.38341968911917096,0.0,0.03705019934568554
WeightedVotingCoordinator,noisy_address,0.1,28,500,0.748,0.748,1.0,1.0,0.386,0.38341968911917096,0.0,0.03918059938587248
MediatorCoordinator,noisy_address,0.1,28,500,0.748,0.748,1.0,1.0,0.386,0.38341968911917096,0.0,0.04267959936987609
RuleBasedCoordinator,noisy_address,0.1,29,500,0.758,0.758,1.0,1.0,0.378,0.4126984126984127,0.0,0.04653000069083646
WeightedVotingCoordinator,noisy_address,0.1,29,500,0.758,0.758,1.0,1.0,0.378,0.4126984126984127,0.0,0.04841819987632334
MediatorCoordinator,noisy_address,0.1,29,500,0.758,0.758,1.0,1.0,0.378,0.4126984126984127,0.0,0.04647000058321282
RuleBasedCoordinator,noisy_address,0.2,0,500,0.492,0.492,1.0,1.0,0.588,0.1870748299319728,0.0,0.054372199228964746
WeightedVotingCoordinator,noisy_address,0.2,0,500,0.492,0.492,1.0,1.0,0.588,0.1870748299319728,0.0,0.05305839964421466
MediatorCoordinator,noisy_address,0.2,0,500,0.492,0.492,1.0,1.0,0.588,0.1870748299319728,0.0,0.060955399938393384
RuleBasedCoordinator,noisy_address,0.2,1,500,0.508,0.508,1.0,1.0,0.58,0.2,0.0,0.06818419916089624
WeightedVotingCoordinator,noisy_address,0.2,1,500,0.508,0.508,1.0,1.0,0.58,0.2,0.0,0.06919519905932248
